product_id,תאור,סעיף,"סה""כ",101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,121,122,123,124,127,128,129,131,132,134,136,138,141,144,146,148,150,151,152,153,154,155,156
,,,,יפו,חיפה,בילו,ראשון לציון,באר שבע,ירקון,קריות,רעננה,אשדוד,תל אביב,חולון,ירושלים,חדרה,סגולה,נתניה,נס ציונה,עין המפרץ,כפר סבא,רמת גן,טבריה,מודיעין,אשקלון,אור יהודה,עפולה,ירושלים מערב,קריית שמונה,פרדס חנה,יריד גיימינג,נתיבות,"ב""ש גראנד קניון",עודפים אשדוד,עודפים עכו,נצרת עלית,בית שמש,מח קסטינה,מח כרמיאל,"מח גרנד ב""ש דוכן",מח נתניה גנדן,מח עפולה מרחביה,מח אילת,מח צ'ק פוסט חיפה
218344,שואב אבק סמסונג בטי-VCW4570,מלאי,0,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,1,,,,,1,,,,,,,
221638,שואב סמסונג SC8870 RAMBO,מלאי,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224091,שואב אבק סמסונג VC21F50V פרקט,מלאי,61,1,2,3,1,1,1,1,1,2,1,1,4,2,1,1,1,3,1,1,3,1,2,2,3,1,1,1,,1,,,,1,2,2,5,,1,2,,4
224092,שואב אבק SC9630סמסונג RAMBO P,מלאי,55,1,4,2,2,,1,1,1,1,2,1,2,2,2,,1,1,1,1,4,,3,3,5,,2,1,,2,,,,1,1,,2,,1,1,,3
224093,שואב אבק סמסונג RAMBO SC8830,מלאי,46,,,2,1,-1,,1,2,,3,2,2,,4,,,1,,4,1,,1,2,3,1,,2,,-2,,,,1,4,2,2,,6,2,,
224124,שואב אבק SC4750סמסונג ECLIPSE,מלאי,4,,1,,-6,,1,,-1,,1,-4,,,1,,2,,1,1,,,,1,1,,1,1,,-1,,,,,,,1,,,3,,
226090,שואב אבק רובוט סמסונג SR10F71,מלאי,44,2,1,,2,1,1,1,1,2,1,2,,,2,1,,,1,2,1,2,2,,2,1,1,2,,2,,,,2,1,2,2,,,2,,2
226091,שואב סמסונג SR20H9030BU,מלאי,40,2,,1,1,1,2,1,1,1,2,2,,,1,1,1,1,2,1,1,2,1,,2,1,,2,,2,,,,1,1,1,1,,,2,,2
226941,Sc12h7050hdשואב אבק סמסונג,מלאי,43,1,1,1,1,4,1,3,2,1,1,2,2,1,1,1,2,2,1,1,2,,1,1,1,2,1,,,,,,,1,1,,,,,2,,2
230802,שואב אבק רובוט סמסונג SR20J9020,מלאי,9,,,,3,,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,1,
230803,שואב אבק רובוט סמסונג SR20H9050,מלאי,8,,,,3,,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
230804,שואב אבק רובוט סמסונג SR20K9350,מלאי,10,,,,3,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,1,
231719,שואב אבק סמסונג SC19F50VC BAGLESS,מלאי,29,,,,,,,2,,1,,2,,4,,2,2,2,2,,,2,,,,,3,,,,,,,3,,,2,,,,,2
715585,שואב אבק סמסונג סם-SC9630 ליין,מלאי,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
222062,מגהץ קיטור גרץ ST80,מלאי,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
200558,"מגהץ אדים זק""ש EF632",מלאי,8,,,,1,-13,,,4,,,,,,7,,,,,,4,3,,,,,,,,,,,,,2,,,,,,,
201930,"ש.אבק זק""""ש 2525 """"דולפין"""" ",מלאי,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
202040,"מאוורר 16 תליה זק""ש EF1622",מלאי,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,-1,,,,,,,,,,,,
202042,"מאוורר זק""ש 6"" קליפס EF640",מלאי,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202045,"מאוורר ""16תליה+שלט זק""שEFR1622",מלאי,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,-1,,,,,,,,,,,,,,
202046,"מאוורר 22"" רצפתי זק""ש EF2024",מלאי,-2,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,
202063,"מאוורר זק""""ש """"6קליפס 8438ק",מלאי,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
202083,"מפזר חום לאמבט זק""""ש EF01B",מלאי,-3,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,
202085,ת.חימום קרמי עגול 2587זקש,מלאי,1,,,,-1,-1,,,,,,4,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,
202100,"מפזר חום זק""""ש EF187",מלאי,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
202103,"תנור חימום זק""""ש EF153",מלאי,-1,,,,1,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,
202108,תנור לאמבט אנפרה זקש QH18000,מלאי,-3,,,,-5,,,,,,5,1,-1,,,,,,-1,,,,,,-2,,,,,,,,,,,,,,,,,
202109,"מפזר חום זק""ש עילי+שלט KPT2000",מלאי,-2,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202111,"סדין יחיד זק""ש +EF182 מטריה",מלאי,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
202116,"רדיאטור 14 צל' זק""ש EF14",מלאי,-13,,,,-1,1,,1,,,,,,,,,,,,,,,,,,,,-14,,,,,,,,,,,,,,
202117,"רדיאטור זק""ש '12צל טורבו EFR12",מלאי,6,,,,1,-2,,,,,-1,-1,,1,,,,,,,,,,,,-1,,9,,,,,,,,,,,,,,
202118," רדיאטור זק""ש 12 צל' EF12 ",מלאי,-3,,,,,-2,,,,,-2,-1,-1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
202119,"רדיאטור '9צל זק""ש  EF-09",מלאי,1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
202121,"מפזר חום  זק""""ש EF186",מלאי,10,,,,,,,,2,,,1,1,,,,,,5,,,,,,,,,1,,,,,,,1,,,,,,,-1
202124,"ת.חימום אנפרא זק""""ש 9499",מלאי,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
204741,"מאוורר ""28זק""ש EF2830 עמוד תע'",מלאי,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
204746,"מפזר חום לאמבט זק""""ש EF521",מלאי,-2,,,,1,,,,,,,,,,,,,,-2,,,,,,,,,-1,,,,,,,,,,,,,,
210126,"מאוורר זק'ש רוטורי EF1404 ""12",מלאי,1,,,,,,,,-1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
210127,"מאוורר 16' עמוד EF1618N זק""ש",מלאי,-2,,,,,2,,,2,,,,,,,,,,,,,,,,,,,-6,,,,,,,,,,,,,,
210873,"מיחם זק""ש '40ל EF-132P",מלאי,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
210874,"מיחם זק""ש 50 ל' EF-133P",מלאי,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210875,מקט לא פעיל- הקש מקט 209877,מלאי,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212209,"תאורת חירום זק""ש EF759",מלאי,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,
212210,"תנור חימום זק""ש EF195",מלאי,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
212213,"קמין+מפזר חום זק""ש EF746",מלאי,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
212214,"רדיאטור '14צל טורבו זק""ש EFR14",מלאי,5,,,,,-1,,,,,-1,-1,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,
212215,מתלה מגבות+מתקן לחות EF678זקש,מלאי,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212921,"מגהץ קיטור זק""ש EF758",מלאי,9,,,,,1,,,,,3,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,
213551,"מיחם זק""ש 30 כוסות EF131T",מלאי,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213552,"מיחם זק""ש 40 כוסות EF132T",מלאי,33,2,4,1,1,3,1,3,-1,1,,,,-1,2,1,1,1,1,,11,,3,,1,,,-5,,-1,,,,1,-1,,1,,,1,,2
213553,"מיחם זק""ש 50 כוסות EF133T",מלאי,43,2,,,3,1,,,5,1,6,2,,6,,,,,3,,7,,,1,,,,3,,,,,,2,1,,,,,,,
214047,"מאוורר זק""ש EF1618SA 16""עמוד",מלאי,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,
214927,"תאורת חירום זק""ש 45LED EF761",מלאי,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214928,"תאורת חירום EF812זק""ש 120LED",מלאי,32,,,7,1,-4,,1,3,-1,,1,1,,,9,,,8,,,1,,,-2,1,,-2,,3,,,,,,,,,,3,,2
214929,"תנור חימום זק""ש 3 EF810 גו""ח",מלאי,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214930,"תנור חימום זק""ש EF792 ",מלאי,0,,,,,,,,,,,,,,,,1,,,,,,,,,1,,-2,,,,,,,,,,,,,,
214931,"מקרן חום קרמי תליה זק""ש EF804",מלאי,6,,,,,,,,,,-2,,,,,1,,,3,,,,,,,,,4,,,,,,,,,,,,,,
214932,"מקרן חום קרמי עומד זק""ש EF806",מלאי,0,,,,,-1,,,1,,,,,,,,1,,,,,,,,,,,-1,,,,,,,,,,,,,,
215086,"מטריה זק""ש ",מלאי,113,,,,-8,,,,,,,,,,,25,,,,,,41,,,,,,-8,,,,,,63,,,,,,,,
217959,"קונווקטור זק""ש EF-836",מלאי,12,,,,,,,,2,,,,1,,,,1,,4,,,,1,,,,,,,2,,,,,,,,,,,,1
217960,"מקרן חום זק""ש קרמי EF-832",מלאי,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
218053,"רדיאטור זק""ש בייבי EF-09-9 9צל",מלאי,14,,,,,,,,7,,-2,1,,2,,1,,,5,,,,,,,,,-1,,,,,,,,,1,,,,,
218330,"קמין זק""ש ענק EF-786",מלאי,-2,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,
222446,קטלן יתושים 2X8W שלט+EF602 זקש,מלאי,-5,,,,,,,,-3,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,
222725,"מאוורר זק""ש 14"" רוטורי EF840",מלאי,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,
222727,"מאורר 16"" עמוד זק""ש 1630 נחושת",מלאי,2,,,,,,,,-1,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,
224140,"כרית חימום חשמלית EF890 זק""ש",מלאי,0,,,,,,,,,,,1,,,,1,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,
224142,סדין חימום יחיד סייפטי EF894,מלאי,4,,,,,,,,2,,,-2,,,,,,,,,,-1,,,,,,1,,3,,,,,,,,,,,,1
224143,סדין חימום זוגי סייפטי EF896,מלאי,6,,,,-1,,,,,,,1,,,,,,,1,,,,,,,,,1,,2,,,,,,,,,,,,2
224144,"מפזר חום  שוכב זק""ש EF852 ",מלאי,1,,,1,,-1,,,2,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,
224145,"מפזר חום לאמבט זק""ש EF888",מלאי,2,,,,,2,,,,,1,,,,,,,,2,,,-3,,,,,,,,,,,,,,,,,,,,
227580,"מאוורר 16"" עמוד זק""ש EF-898",מלאי,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
230013,"תאורת חירום קבועה 60לדים  זק""ש  EF-812A ",מלאי,13,,,3,-1,3,,,,1,,,-1,,,,,-1,,,,,,,,7,,2,,,,,,,,,,,,,,
230015,"תנור חימום אינפרא 3גו""ח זק""ש EF816",מלאי,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
230016,"תנור חימום אינפרא 4גו""ח זק""ש EF856 ",מלאי,4,,,,,,,,,,2,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
214493,כיסוי לגריל גז סאוטר 3+4 להבות,מלאי,52,4,2,2,,5,,1,2,,,,,,3,,5,4,,3,,3,2,5,3,,,2,,-2,,,,,,2,3,,2,,,1
209538,מגהץ בוש TLB4003N,מלאי,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211734,משקל אדם בוש 3301,מלאי,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216713,מגהץ אדים בוש TDA102411C,מלאי,2,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
217610,מגהץ אדים בוש TDA502411E,מלאי,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217614,שואב אבק ציקלון בוש BGS5ZOOO1,מלאי,50,1,1,1,1,2,1,1,3,1,1,2,3,1,1,3,3,,1,,2,,,2,2,2,,2,,,,,,3,1,2,2,,2,2,,1
221112,מגהץ אדים בוש TDA1023010,מלאי,7,1,,,,,,,1,,,,,,,1,,,,,,,,1,,1,,1,,1,,,,,,,1,,,1,,-2
221765,שואב אבק בוש BCH6ATH25K חובט,מלאי,20,,2,,,,,,,2,2,,3,,2,,1,,,2,,,,,,,,,,,,,,,,2,2,,,2,,
224898,שואב בוש BCH6ZOOO אלחוטי נטען,מלאי,10,,,,1,1,,1,,,1,,2,,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,
225641,מגהץ אינדוקציה בוש TDA5029210,מלאי,56,,1,2,,1,1,3,1,5,2,2,3,,5,1,1,3,1,1,,2,1,,2,1,2,,,,,,,2,2,2,2,,,4,,3
200718,מטהר אויר אלקטרה AP509,מלאי,6,1,1,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
202131,מטהר אויר אלקטרה AP1008,מלאי,1,,,,,,,1,,,,,,,,,-1,,,,,,,1,,,,,,,,,,,,,,,,,,
202132,מטהר אויר אלקטרה AP1009,מלאי,4,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,
214858,רדיאטור רילקס YLB087'7צ ,מלאי,2,,1,,,,,,,,,,,,1,,,,-1,,,1,,,,,,,,,,,,,,,,,,,,
214859,רדיאטור רילקס YLB08-9'9צ ,מלאי,39,,1,,,-2,,,,11,-4,3,,,,,1,,,1,,-1,1,12,10,,,4,,,,,,,,,,,,2,,
214860,רדיאטור רילקס '11צ 0811 ,מלאי,33,-1,2,,2,,,,1,1,-2,2,,,,1,,,4,,,,,4,8,,,5,,,,,,1,,,1,,,3,,1
214861,רדיאטור רילקס '13צ YLB08-13,מלאי,8,,1,,,1,,,,,,,,,1,,,,1,,,,,,4,,,,,-1,,,,,,,,,,1,,
214863,רדיאטור צ7ינימ' YLB127 אלקטרה,מלאי,2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214864,רדיאטור 7צלעות YLA067 אלקטרה,מלאי,1,,,,,,,,-1,1,,,,,,,,,,,,-1,,,3,,,,,-1,,,,,,,,,,,,
214865,רדיאטור 9צלעות YLA069 אלקטרה,מלאי,0,,,,,-1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
214866,רדיאטור '11צ YLA0611 אלקטרה,מלאי,1,,,,,-1,,,,,,,,,2,,,,,,,1,,,,,,,,-1,,,,,,,,,,,,
214867,אלקטרהYLA06FT9רדיאטור9צ'+טיימר,מלאי,13,4,2,,1,,,,1,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,2,,
214868,אלקטYLA06FT11רדיאטור11צ'+טיימר,מלאי,4,1,,,,3,,,,,,,,,,,,,,,,-1,,,,,,2,,,,,,,,,,,,,,-1
214871,מפזר חום קרמי DFHT5A01Pאלקטרה,מלאי,7,2,,,,,,,,,,,,,,,,1,,,3,,,,1,,,,,,,,,,,,,,,,,
214872,מפזר חום קרמי DFHT5A02Pאלקטרה,מלאי,14,3,,,,,,1,,,,,,,3,,,,,,4,,,,2,,,1,,-1,,,,,,,,,,1,,
214873,מפזר חום קרמי DFHT5229Pאלקטרה,מלאי,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,
214874,מפזר חום קרמי DFHT5203Pאלקטרה,מלאי,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214875,מפזר חום קרמי DFHT5512Pאלקטרה,מלאי,23,2,,,,,,,,,,,,,,,,,1,,7,2,,,3,,,-1,,,,,,,,,,,,9,,
214876,מפזר חום קרמי DFHT5506Pאלקטרה,מלאי,5,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,
214882,מפזר חום אלקטרה DFHT5509Pקרמי,מלאי,5,4,,,,,,,,,,,,,1,,,,-1,,,,,,1,,,,,,,,,,,,,,,,,
214883,מפזר חום קרמי DFHT5305Pאלקטרה,מלאי,4,1,,,,,,,,,,,,,,,,,,,3,,,,2,,,-1,,-1,,,,,,,,,,,,
214884,מפזר חום קרמי DFHT5913Pאלקטרה,מלאי,27,2,,,,,,,,,,,,,7,,1,1,1,,7,2,,,,,,1,,-1,,,,,,,,,,6,,
214885,מפזר חום קרמי DFHT8300Pאלקטרה,מלאי,4,,,,1,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,
214886,אייר קולר אלקטרה DFAF1901K,מלאי,5,2,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
215014,מתקן לייבוש מגבות+אביזר לחות ,מלאי,44,,,,,,,,,,,,,,,,,,2,,,39,,,,,,,,,,,,,3,,,,,,,
227860,מאוורר עמוד אלקטרה DF-EF16905,מלאי,7,,,,,3,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
227861,מאוורר מגדל אלקטרה DF-AT0313F,מלאי,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228395,"מאוורר רוטורי 14"" אלקטרה E1014",מלאי,-2,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,
228396,"מאוורר רוטורי 18"" אלקטרה E1018",מלאי,3,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,
228406,מצנן נייד אלקטרה E7000,מלאי,57,1,3,,9,,1,5,4,2,-1,5,2,1,1,,1,2,5,2,,,1,1,4,2,7,3,,,,,,,1,,,,,-5,,
228628,"מאוורר רוטורי אלקטרה 14"" EFR14 לבן",מלאי,72,3,,3,3,2,2,3,,3,3,3,3,3,,3,1,3,3,,3,,,3,1,3,3,3,,3,,,,,3,3,,,3,,,3
228629,"מאוורר רוטורי אלקטרה 14"" EFR14 שחור ולבן",מלאי,7,,1,,2,-1,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,1,,
228630,"מאוורר רוטורי אלקטרה 14"" EFR14 כחול ולבן",מלאי,50,2,,2,2,2,2,2,,2,2,2,2,2,,2,2,2,2,,2,,,2,,2,2,2,,2,,,,,2,2,,,2,,,2
216379,מגהץ אלקטרולוקס 8040,מלאי,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224608,מגהץ אדים אלקטרולוקס 5136,מלאי,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
230807,שואב אבק אלקטרולוקס ZB3105,מלאי,19,,1,2,2,1,,2,,1,1,3,1,,2,,,,,2,,,,,,,,,,,,,,,1,,,,,,,
202066,רדיאטור דלונגי TRD-40820-ניופאן,מלאי,-2,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,
202069,רדיאטור דלנוגי TRD-41025,מלאי,-2,,,,,,,,,,,,,,,1,,,,,,-1,,,,,,-1,,,,,,,,,,,,-1,,
202097,מפזר חום דלונגי HVS-3031HWBK,מלאי,2,,,1,,-1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
204748,רדיאטור 9 צלעות דלונגי V550920 ,מלאי,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205208,רדיאטור דלונגי '9צל 770920 ,מלאי,0,,,,,,-1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
209718,קונווקטור דלונגי HS-20F,מלאי,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,-1,,,,,,,,,,,,,,
209725,מ.חום קרמי דלונגי DCH1030,מלאי,1,,1,,,-1,,,,,,1,,,,,1,,1,,,-1,-1,,,,,,,,,,,,,,,,,,,
209728,מפזר חום דלונגי HVK1030,מלאי,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,
209729,מפזר חום HVY 1030 ניופאן,מלאי,-2,,,,,-1,,,-1,,,,,1,,,,,-2,,,,,,,,,1,,,,,,,,,,,,,,
212536,רדיאטור דלונגי V551225,מלאי,1,,,,,,,,,,,,,,1,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,2
212537,מפזר חום לאמבט דלונגי 5030,מלאי,6,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2
215856,שואב אבק דלונגי XTE200,מלאי,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216945,מגהץ אדים דלונגי ברוכים-FXK20,מלאי,-6,,,,-1,-4,,,,,,,,,,,,,2,,,,,,,,,-1,,,,,,,,,,,,,,-2
221552,רדיאטור דלונגי 770920B שחור,מלאי,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
229644,רדיאטור דלונגי 12 צלעות RADIAS TRRS1225,מלאי,-6,,,,,,,,1,,-2,1,,,,,,,-2,,,,,,,,,-3,,,,,,,,,,,,-1,,
229815,רדיאטור דלונגי TRD-40820,מלאי,-1,,,,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,
229816,רדיאטור דלנוגי TRD-41025,מלאי,4,,,,1,,,,-1,,,,,1,,-1,,,,,,,,,1,,,1,,,,,,,,1,,,,1,,
229817,רדיאטור 9 צלעות דלונגי V550920,מלאי,0,,,4,1,,,,,,,,,,,,,,,,,,-2,,,,,-3,,,,,,,,,,,,,,
229818,רדיאטור דלונגי '9צל 770920,מלאי,-1,,,,1,,1,,,,,,,,,-2,,,,,,,,,,,,-1,,,,,,,,,,,,,,
229819,רדיאטור דלונגי V551225,מלאי,4,,,,-1,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,1,,-2
229822,מפזר חום דלונגי HVS-3031HWBK,מלאי,7,,,4,1,1,,,1,,,,,,,1,,,1,,,,-2,,,,,,,,,,,,,,,,,,,
229823,קונווקטור דלונגי HS-20F,מלאי,7,,,,3,,,,1,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
229824,מ.חום קרמי דלונגי DCH1030,מלאי,4,,,1,,1,,,,,,,,,,,,,,,,1,-1,,,,,2,,,,,,,,,,,,1,,-1
229825,מפזר חום לאמבט דלונגי 5030,מלאי,2,,,3,2,,,,,,,,,1,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2
229827,מפזר חום דלונגי HVY1030,מלאי,5,,1,,,1,-1,,4,,-2,-1,,-1,,,,,-1,,,,1,,,1,,2,,,,,,,,,,,,,,1
229828,מפזר חום שוכב דלונגי HTF-3031,מלאי,4,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
229987,מטריה מותג דלונגי PU02D ,מלאי,37,,,10,-1,1,,,1,,2,10,1,2,3,-8,1,,,,,,-1,,1,1,,4,,1,,,,,9,1,,,,,,-1
214058,גריל גז מייסטר 3B GD4210 ,מלאי,11,,,,,,1,,,1,2,,1,,,,,,,,1,,,,,1,,,,1,,,,2,,,,,,1,,
214059,גריל גז מייסטר 4B GD4210 ,מלאי,7,1,1,,1,,,1,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
223466,שואב אבק קונסטרוקטה CVC762,מלאי,11,,1,,1,2,1,,,,1,1,,,1,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,
223467,שואב אבק קונסטרוקטה CVC712SK,מלאי,49,,2,4,3,3,,3,,3,3,,4,,6,3,,3,,3,,,,,,4,,2,,,,,,,,,1,,2,,,
201929,ש.אבק שאוב לורנץ 2500 EIO,מלאי,105,4,3,1,2,1,3,7,3,2,2,3,2,2,1,1,3,5,2,3,2,1,4,4,4,10,3,,,5,,,,3,3,4,1,,4,4,,3
215482,מגהץ אדים 6004נורמנדה ת.נירו',מלאי,23,,1,,,,,,,2,5,,8,,1,,,,2,,,2,,,,,,2,,,,,,,,,,,,,,
215486,שולחן גיהוץ נורמנדה 172IB,מלאי,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
213584,מאוורר 5 כנפיים FS40 MIDEA,מלאי,50,,,4,4,,,10,,,,5,,,6,4,,4,,,,-2,,,,8,,,,,,,,8,,,,,,-1,,
213585,מאוורר מגדל לבן FZ10 MIDEA,מלאי,43,,,3,5,,4,6,,,,6,,,5,,,5,3,,,,,,,5,,,,1,,,,,,,,,,,,
215276,11רדיאטור צל' מוגןMY7QCAמידאה,מלאי,-2,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
218277,שואב אבק מידאה VCC35A1,מלאי,58,5,1,1,,1,2,1,4,,1,1,2,2,1,1,,1,5,3,2,,3,4,4,,1,4,,,,,,,1,1,1,,,3,,2
218279,שואב אבק מידאה VCS43A1 ציקלון,מלאי,10,,,,1,-1,1,,1,,-1,-2,,1,,,,,1,,,,,,,,,3,,,,,,,6,,,,,,,
221692,ש.אבק VTD21A1 MIDEA כחול/אדום,מלאי,97,1,3,3,3,6,3,5,1,2,1,1,4,2,10,2,2,3,4,1,5,2,,2,1,3,3,4,,,,,,1,2,3,4,,2,2,,6
224175,מ.חום טלש+PTCלדגמ 9100 מידאה,מלאי,2,,,,-5,,1,,1,,-1,1,,,1,,,,,,,1,,,,3,,,,,,,,,,,,,,,,
224176,מ.חום לאמבט+מתקן ייבוש 9101 ,מלאי,-1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,
224177,רדיאטור 7 צלעות 9007 מידאה,מלאי,2,,,,,-1,,,1,,,,,,,,,,2,,,,,-1,,,,,,,,,,,,,,,,1,,
224178,רדיאטור 9 9009'צל  טורבו מידאה,מלאי,8,,,,,,,,2,,2,1,-1,,,-2,,,-2,,,2,,,,1,,,,,,,,,3,,,,,1,,1
224179,רדיאטור 11 9011'צל טורבו מידא,מלאי,1,,,,,1,,,2,,,-1,,,,,1,,,,,,,,,,,-1,,,,,,,,,,,,,,-1
224180,רדיאטור '13צל 9013טורבו מידאה,מלאי,-1,1,,,-1,,,,2,,1,2,,,,,,,,,,-4,,,,,,-2,,,,,,,,,,,,,,
